ft_name,profile_corr,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm
conv5_1,0.2408662958466358,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
conv5_2,0.2437191807341734,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
conv5_3,0.2388434862528811,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
conv5_4,0.2540770859985045,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
fc6,0.2840194934562731,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
fc7,0.2518116342273968,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
fc8,0.4129249266946359,dropout-pixels,0.25,44,deeprecon,KS,test,icnn
conv1_1,0.1252464734307979,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv1_2,0.0428841217919054,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv2_1,0.0301879908898866,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv2_2,0.0333433882682345,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv3_1,-0.0006704649102057,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv3_2,0.01998078573847,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv3_3,0.1025262266680633,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv3_4,0.0263023307601687,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv4_1,0.0562295269464888,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv4_2,0.0684117974165409,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv4_3,0.1180437889930707,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv4_4,0.3352734674547823,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv5_1,0.2065225597620849,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv5_2,0.2295323400097788,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv5_3,0.2434878449375701,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv5_4,0.3991267334761187,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
fc6,0.129150796491525,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
fc7,0.1253924727710141,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
fc8,0.0983245248088499,dropout-pixels,0.25,44,deeprecon,KS,art,icnn
conv1_1,0.1184625322452669,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv1_2,0.1019342266574191,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv2_1,0.1225887437310426,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv2_2,0.0738798191475227,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv3_1,0.1190283941763886,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv3_2,0.1337753605131946,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv3_3,0.1809340660129756,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv3_4,0.1598975770642165,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv4_1,0.2115639536073165,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv4_2,0.1963226695103324,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv4_3,0.1741724592504396,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv4_4,0.1944374142483797,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv5_1,0.2361458772641229,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv5_2,0.2361856511888364,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv5_3,0.2307433995697978,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv5_4,0.2358607375052538,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
fc6,0.2610759214514437,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
fc7,0.2288148769632847,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
fc8,0.3790813166563624,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,test,icnn
conv1_1,0.1105565068891671,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv1_2,0.0447106192245571,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv2_1,0.0330977585085391,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv2_2,0.0338878940338934,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv3_1,-0.0039195669092015,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv3_2,0.0194790586563888,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv3_3,0.1048015414790906,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv3_4,0.0328002597353317,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv4_1,0.0728263536107116,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv4_2,0.0916831138329852,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv4_3,0.1282320987552062,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv4_4,0.3536876078819326,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv5_1,0.2308827289828947,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv5_2,0.2710224863370657,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv5_3,0.2671536635851064,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv5_4,0.3942956942176139,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
fc6,0.1389986485655331,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
fc7,0.131603811367914,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
fc8,0.1503312691079848,dropout-quantizedCountBoring,0.25,0,deeprecon,KS,art,icnn
conv1_1,0.0665981253721974,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv1_2,0.0674895089664988,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv2_1,0.0890036486941365,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv2_2,0.0484469178331498,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv3_1,0.0984348497319837,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv3_2,0.1172415473198097,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv3_3,0.163691126166091,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv3_4,0.1406128586735335,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv4_1,0.1976943732904743,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv4_2,0.1796636125920851,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv4_3,0.153220896230914,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv4_4,0.1685764443483393,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv5_1,0.2175753596411405,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv5_2,0.216770586424548,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv5_3,0.2116164260441325,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv5_4,0.2324614136001854,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
fc6,0.2493296873683996,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
fc7,0.2253591588378624,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
fc8,0.3965840371409064,dropout-quantizedCountParty,0.25,0,deeprecon,KS,test,icnn
conv1_1,0.095297432962297,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv1_2,0.048330570622749,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv2_1,0.0273833586368442,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv2_2,0.0272985099353822,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv3_1,-0.0021605136858978,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv3_2,0.0094447167608919,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv3_3,0.0887466630572661,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv3_4,0.0246228867176996,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv4_1,0.0270159685704873,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv4_2,0.0457672336451648,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv4_3,0.0865420326550071,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv4_4,0.2759212718671888,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv5_1,0.1573479268418115,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv5_2,0.1764868007871574,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv5_3,0.196463519765642,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv5_4,0.2914848015265543,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
fc6,0.0696375927952146,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
fc7,0.1543980353758929,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
fc8,0.0910098411548702,dropout-quantizedCountParty,0.25,0,deeprecon,KS,art,icnn
conv1_1,0.1814628174955779,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv1_2,0.1495988504485405,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv2_1,0.1611222011603001,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv2_2,0.0961950546066243,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv3_1,0.1695556341428365,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv3_2,0.1904784711522945,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv3_3,0.2370883944523042,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv3_4,0.2154142268352394,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv4_1,0.2781224039985164,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv4_2,0.2603241744978842,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv4_3,0.2314465950536897,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv4_4,0.237299204043561,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv5_1,0.3011158617553909,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv5_2,0.3138331273081493,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv5_3,0.3122524920604091,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv5_4,0.3129833067493557,no-dropout,1.0,0,deeprecon,ES,test,icnn
fc6,0.3648242720683738,no-dropout,1.0,0,deeprecon,ES,test,icnn
fc7,0.3481425804460412,no-dropout,1.0,0,deeprecon,ES,test,icnn
fc8,0.5063111406080487,no-dropout,1.0,0,deeprecon,ES,test,icnn
conv1_1,0.1215762258451844,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv1_2,0.0573790303083427,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv2_1,0.0468872769338695,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv2_2,0.0560438862190906,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv3_1,0.0179367694053936,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv3_2,0.0476710549314278,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv3_3,0.1406721031028589,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv3_4,0.0529666547008938,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv4_1,0.1036862326977697,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv4_2,0.1296724963581284,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv4_3,0.1857337132051835,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv4_4,0.4308290464460559,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv5_1,0.2707342280136466,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv5_2,0.319273533774086,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv5_3,0.3375254161998242,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv5_4,0.4887844418604612,no-dropout,1.0,0,deeprecon,ES,art,icnn
fc6,0.1826585603484872,no-dropout,1.0,0,deeprecon,ES,art,icnn
fc7,0.2658715469918422,no-dropout,1.0,0,deeprecon,ES,art,icnn
fc8,0.1706564043904814,no-dropout,1.0,0,deeprecon,ES,art,icnn
conv1_1,0.0705715303044202,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv1_2,0.0635695483643879,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv2_1,0.0745991331367307,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv2_2,0.0431443341611002,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv3_1,0.0867888998524495,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv3_2,0.0973027348437505,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv3_3,0.1312609589577171,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv3_4,0.1148670672474342,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv4_1,0.1648280549242007,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv4_2,0.1487254236509324,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv4_3,0.125022067630946,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv4_4,0.1284830786698356,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv5_1,0.1850693175229203,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv5_2,0.1959572893235273,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv5_3,0.1902100923101869,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv5_4,0.1938302764139893,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
fc6,0.2293761872275838,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
fc7,0.2114273309553331,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
fc8,0.3638895148911583,dropout-dreamsim,0.1,11,deeprecon,ES,test,icnn
conv1_1,0.0572806273972928,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv1_2,0.0351492659959497,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv2_1,0.0291120912885079,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv2_2,0.0191706125692707,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv3_1,-0.0045839166776493,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv3_2,0.0101821976273804,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv3_3,0.0732670271076431,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv3_4,0.0245999410242077,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv4_1,0.0321249234182482,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv4_2,0.054467467145139,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv4_3,0.0849895705012256,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv4_4,0.2446805729583427,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv5_1,0.1450556297774508,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv5_2,0.1555010921327878,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv5_3,0.1749026763414011,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv5_4,0.2974381344519939,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
fc6,0.0971725696105268,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
fc7,0.2102362496263916,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
fc8,0.0930520570151773,dropout-dreamsim,0.1,11,deeprecon,ES,art,icnn
conv1_1,0.0689542370277063,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv1_2,0.0512695775152043,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv2_1,0.0658263733226866,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv2_2,0.0403661463219273,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv3_1,0.0777428526963345,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv3_2,0.0886380407886077,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv3_3,0.1212419253902919,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv3_4,0.1053413040089414,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv4_1,0.1515050720956915,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv4_2,0.1394818821713448,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv4_3,0.1156346147043057,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv4_4,0.1200791872289751,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv5_1,0.1738016781895545,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv5_2,0.1821936892352236,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv5_3,0.1740374718633337,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv5_4,0.191825061315767,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
fc6,0.2292081057274521,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
fc7,0.2029532969542185,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
fc8,0.3535690592916343,dropout-clipvision,0.1,33,deeprecon,ES,test,icnn
conv1_1,0.0818361583439416,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv1_2,0.0311325444615262,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv2_1,0.020746425575668,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv2_2,0.0199637343899278,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv3_1,-0.0062476174117746,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv3_2,0.0093462870776176,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv3_3,0.0803495417026683,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv3_4,0.0319175489774223,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv4_1,0.0395329950258489,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv4_2,0.0595199410376237,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv4_3,0.0948739010700693,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv4_4,0.3043772495607209,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv5_1,0.1798298266295475,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv5_2,0.220881694943844,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv5_3,0.2498633107516528,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv5_4,0.3468571956585151,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
fc6,0.1219217153805803,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
fc7,0.162848337966493,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
fc8,0.0875604729951954,dropout-clipvision,0.1,33,deeprecon,ES,art,icnn
conv1_1,0.0994294731997263,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv1_2,0.0780104142311288,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv2_1,0.0876178614167101,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv2_2,0.0482231179989165,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv3_1,0.0880647821350301,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv3_2,0.0999595097047267,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv3_3,0.1337603303237693,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv3_4,0.1170013996321271,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv4_1,0.1613416898877113,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv4_2,0.1461334005609688,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv4_3,0.1240261273575571,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv4_4,0.1301596858234083,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv5_1,0.1804177575439585,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv5_2,0.1863946123252821,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv5_3,0.1772029862396072,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv5_4,0.2040102317220534,dropout-random,0.1,22,deeprecon,ES,test,icnn
fc6,0.249916919784407,dropout-random,0.1,22,deeprecon,ES,test,icnn
fc7,0.2284532246872269,dropout-random,0.1,22,deeprecon,ES,test,icnn
fc8,0.3764238586350709,dropout-random,0.1,22,deeprecon,ES,test,icnn
conv1_1,0.0723815838638396,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv1_2,0.012428066201637,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv2_1,0.0007889612691333,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv2_2,0.0097267716790326,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv3_1,-0.0083787159683847,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv3_2,0.0033676499950943,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv3_3,0.0744242639006916,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv3_4,0.0228928832019813,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv4_1,0.0287126096580292,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv4_2,0.0385135650264748,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv4_3,0.0790779483845172,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv4_4,0.265255451596679,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv5_1,0.1671662846594111,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv5_2,0.1897463882615937,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv5_3,0.2021336223291492,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv5_4,0.341144643148459,dropout-random,0.1,22,deeprecon,ES,art,icnn
fc6,0.1753490992910097,dropout-random,0.1,22,deeprecon,ES,art,icnn
fc7,0.2514990392554227,dropout-random,0.1,22,deeprecon,ES,art,icnn
fc8,0.1262836318882109,dropout-random,0.1,22,deeprecon,ES,art,icnn
conv1_1,0.0896523755830564,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv1_2,0.0747842363022443,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv2_1,0.0843000734476766,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv2_2,0.0478336184101264,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv3_1,0.0846106580542485,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv3_2,0.0972546921965045,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv3_3,0.1313383706537357,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv3_4,0.1156511926544243,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv4_1,0.161128341497408,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv4_2,0.1488333589480065,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv4_3,0.1269887113009581,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv4_4,0.1346243087791905,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv5_1,0.1809096226698179,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv5_2,0.1955826650800684,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv5_3,0.1946773557292356,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv5_4,0.2327775170796261,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
fc6,0.2319946075581697,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
fc7,0.2251661298542033,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
fc8,0.3812994455465505,dropout-pixels,0.1,44,deeprecon,ES,test,icnn
conv1_1,0.026574929388721,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv1_2,-0.005050344882101,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv2_1,0.0145666972116021,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv2_2,0.017904926018213,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv3_1,-0.0145468362592296,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv3_2,0.001712577878984,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv3_3,0.0762268465091312,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv3_4,0.0202464995361448,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv4_1,0.0331175871668476,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv4_2,0.0421186789857957,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv4_3,0.0862368804155211,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv4_4,0.2683284709192276,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv5_1,0.1556982087787836,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv5_2,0.1702155232492971,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv5_3,0.2281793275580048,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv5_4,0.3415735587960924,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
fc6,0.1227713537623008,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
fc7,0.1616827333358976,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
fc8,0.1369655073310231,dropout-pixels,0.1,44,deeprecon,ES,art,icnn
conv1_1,0.1328297473740542,dropout-dreamsim,0.25,55,deeprecon,ES,test,icnn
conv1_2,0.1089915596110554,dropout-dreamsim,0.25,55,deeprecon,ES,test,icnn
conv2_1,0.1167461559639502,dropout-dreamsim,0.25,55,deeprecon,ES,test,icnn
conv2_2,0.0651160171601741,dropout-dreamsim,0.25,55,deeprecon,ES,test,icnn
